Response ID,What year were you born?,What is your gender?,Which of the following best describes your industry?,Which of the following best describes your industry? (Detailed),Which of the following best describes your current occupation?,Which of the following best describes your current occupation? (Detailed),How many people are currently employed by your organisation?,Do you manage people as part of your current occupation?,Which of the following best describes your household?,How long have you been in your current job?,Metro / Regional,"Thinking about your current job, how much of your time did you spend remote working last year?","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - My organisation encouraged people to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - My organisation was well prepared for me to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - It was common for people in my organisation to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - It was easy to get permission to work remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - I could easily collaborate with colleagues when working remotely","Thinking about remote working last year, how strongly do you agree or disagree with the following statements? - I would recommend remote working to others",How much of your time would you have preferred to work remotely last year?,"Thinking about your current job, how much of your time did you spend remote working in the last 3 months?","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - My organisation encouraged people to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - My organisation was well prepared for me to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - It was common for people in my organisation to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - It was easy to get permission to work remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - I could easily collaborate with colleagues when working remotely","Thinking about remote working in the last 3 months, how strongly do you agree or disagree with the following statements? - I would recommend remote working to others",How much of your time would you have preferred to work remotely in the last 3 months?,"Imagine that COVID-19 is cured or eradicated. Going forward, how much of your time would you prefer to work remotely?",Imagine that COVID-19 is cured or eradicated.  How likely would you consider the following statements? - My employer would encourage more remote working,Imagine that COVID-19 is cured or eradicated.  How likely would you consider the following statements? - My employer would make changes to support remote working,Imagine that COVID-19 is cured or eradicated.  How likely would you consider the following statements? - I would have more choice about whether I work remotely,"This question is about your productivity. Productivity means what you produce for each hour that you work. It includes the amount of work you achieve each hour, and the quality of your work each hour.  
Please compare your productivity when you work remotely to when you work at your employers workplace.  
Roughly how productive are you, each hour, when you work remotely?","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Preparing for work and commuting","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Working","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Personal and family time","On a day when you attend your employer's workplace, how many hours would you spend doing the following activities? - Caring and domestic responsibilities","On a day when you do remote work, how many hours would you spend doing the following activities? - Preparing for work and commuting","On a day when you do remote work, how many hours would you spend doing the following activities? - Working","On a day when you do remote work, how many hours would you spend doing the following activities? - Personal and family time","On a day when you do remote work, how many hours would you spend doing the following activities? - Caring and domestic responsibilities","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the most significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - Connectivity (internet connection) ; Feeling left out and/or isolated ; Poor management ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the most significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the least significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Cyber security ; Lack of motivation ; Lack of motivation","From the following, please select the most significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the least significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the most significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - IT equipment (computer, printer, etc.) ; Difficulty collaborating remotely ; Caring responsibilities ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the most significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the least significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely","From the following, please select the most significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - Cyber security ; Lack of motivation ; Lack of motivation ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the most significant barrier to doing your work remotely - My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working","From the following, please select the least significant barrier to doing your work remotely - My organisation's software and systems ; My workspace (e.g. suitable chair, lighting, noise levels, facilities) ; I have tasks that can't be done remotely ; Lack of remote working skills ; My living situation (e.g. location, home size, who I live with) ; Management discourages remote working",Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities,Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - Managing my family responsibilities ; My working relationships ; Preparing for work and commuting ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing,Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - The number of hours  I work ; My work-life balance ; My on-the-job learning opportunities ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employers workplace. Select the best aspect of remote working for you - Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing ; My daily expenses ; My personal relationships ; My job satisfaction,Compare remote working to working at your employers workplace. Select the worst aspect of remote working for you - Managing my personal commitments ; My opportunities to socialise ; My mental wellbeing ; My daily expenses ; My personal relationships ; My job satisfaction
2669,1970,Feminino,More than 5 years,"Professional, Scientific and Technical",Managers - Specialist Managers,More than 200,Casal sem filhos dependentes,Metropolitana,90%,90%,90%,90%,90%,Sim,Sim,90%,90%,Sim,10%,Concordo totalmente,Concordo em parte,Concordo em parte,Concordo em parte,Muito Positiva,Concordo em parte,Concordo totalmente,Discordo em parte,Concordo totalmente,Concordo em parte,Nem concordo nem discordo,Concordo em parte,Positiva,They are about the same,Neither unlikely or likely,Neither unlikely or likely,Neither unlikely or likely,1.0,8.0,2.0,5.0,8,0.5,9,2,4.5,8,Sim,,,,,,,,,,,,,,,,,,,,,,,,,
2670,1974,Feminino,More than 5 years,Retail Trade,"Professionals - Business, Human Resource and Marketing Professionals",Entre 20 e 199,Casal com filhos dependentes,Metropolitana,50% - Passei cerca de metade do meu tempo trabalhando remotamente,50% - Cerca de metade do meu tempo,50% - Passei cerca de metade do meu tempo trabalhando remotamente,50% - Cerca de metade do meu tempo,70%,Sim,Não,,,Sim,50% - Cerca de metade do meu tempo,Nem concordo nem discordo,Concordo em parte,Concordo em parte,Discordo em parte,Positiva,Concordo em parte,Nem concordo nem discordo,Concordo totalmente,Nem concordo nem discordo,Nem concordo nem discordo,Discordo em parte,Concordo em parte,Muito Positiva,They are about the same,Somewhat likely,Neither unlikely or likely,Somewhat unlikely,1.5,11.5,2.0,2.0,7,1,5,4,5,9,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2671,1983,Masculino,More than 5 years,"Professional, Scientific and Technical",Professionals - ICT Professionals,More than 200,Casal com filhos dependentes,Metropolitana,100% - I spent all of my time remote working,100% - Todo o meu tempo,100% - I spent all of my time remote working,100% - Todo o meu tempo,60%,Sim,Sim,80%,60%,Sim,40%,Concordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,Muito Positiva,Concordo totalmente,Concordo totalmente,Concordo em parte,Concordo em parte,Concordo totalmente,Discordo em parte,Discordo totalmente,Neutra,My direct manger(s),Neither unlikely or likely,Somewhat likely,Neither unlikely or likely,3.0,8.0,3.0,4.0,6,0,8,5,5,6,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2672,1992,Feminino,Between 6 and 12 months,Education and Training,Professionals - Education Professionals,More than 200,Group household,Metropolitana,Raramente ou nunca,Eu não teria preferido trabalhar remotamente,Raramente ou nunca,Eu não teria preferido trabalhar remotamente,Eu preferiria não trabalhar remotamente,Sim,Não,,,Unsure,,Concordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,Positiva,Concordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,Neutra,They are about the same,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,1.0,7.0,1.0,8.0,7,0.5,7,1,8.5,7,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2673,1968,Feminino,More than 5 years,Financial and Insurance,Clerical and administrative workers - General Clerical Workers,More than 200,Casal sem filhos dependentes,Metropolitana,100% - I spent all of my time remote working,100% - Todo o meu tempo,100% - I spent all of my time remote working,100% - Todo o meu tempo,100% - Todo o meu tempo,Não,Não,,,Unsure,,Concordo totalmente,Nem concordo nem discordo,Nem concordo nem discordo,Concordo em parte,Neutra,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Neutra,They are about the same,Neither unlikely or likely,Neither unlikely or likely,Neither unlikely or likely,0.0,9.0,3.0,4.0,8,0,9,3,4,8,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2674,1976,Feminino,Between 1 and 5 years,Financial and Insurance,Clerical and administrative workers - Other Clerical and Administrative Workers,Entre 20 e 199,Casal sem filhos dependentes,Metropolitana,100% - I spent all of my time remote working,100% - Todo o meu tempo,100% - I spent all of my time remote working,100% - Todo o meu tempo,100% - Todo o meu tempo,Sim,Não,,,Não,,Discordo em parte,Discordo totalmente,Discordo em parte,Concordo totalmente,Neutra,Concordo em parte,Concordo totalmente,Concordo em parte,Concordo em parte,Discordo em parte,Concordo em parte,Nem concordo nem discordo,Muito Positiva,Senior leadership,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,2.5,8.0,4.0,1.5,8,0.5,8,3,3.5,9,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2675,1991,Masculino,Between 1 and 5 years,Retail Trade,Sales workers - Sales Assistants and Salespersons,More than 200,Casal sem filhos dependentes,Metropolitana,Menos de 10% do meu tempo,40%,10%,20%,10%,Sim,Sim,20%,20%,Não,,Concordo totalmente,Concordo em parte,Concordo em parte,Concordo totalmente,Muito Positiva,Concordo em parte,Concordo totalmente,Concordo em parte,Concordo totalmente,Concordo em parte,Concordo totalmente,Concordo totalmente,Positiva,My direct manger(s),Somewhat unlikely,Somewhat likely,Somewhat likely,2.0,8.0,2.0,4.0,8,0.5,8,4,3.5,8,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2676,1960,Feminino,More than 5 years,Education and Training,Professionals - Education Professionals,Entre 5 e 19,Single person,Regional,Menos de 10% do meu tempo,100% - Todo o meu tempo,Raramente ou nunca,100% - Todo o meu tempo,100% - Todo o meu tempo,Não,Não,,,Não,,Concordo totalmente,Discordo totalmente,Discordo totalmente,Discordo totalmente,Muito Negativa,Discordo em parte,Nem concordo nem discordo,Discordo em parte,Discordo em parte,Concordo em parte,Discordo totalmente,Concordo em parte,Muito Positiva,They are about the same,Very unlikely,Very unlikely,Very unlikely,1.0,6.0,5.0,4.0,8,1,8,5,3,7,Sim,,,,,,,,,,,,,,,,,,,,,,,,,
2677,1987,Feminino,Between 1 and 5 years,Information Media and Telecommunications,"Professionals - Design, Engineering, Science and Transport Professionals",More than 200,Casal com filhos dependentes,Metropolitana,70%,70%,70%,70%,70%,Sim,Não,,,Não,,Concordo totalmente,Concordo em parte,Concordo em parte,Concordo totalmente,Muito Positiva,Concordo em parte,Concordo totalmente,Concordo em parte,Concordo totalmente,Concordo em parte,Concordo totalmente,Concordo totalmente,Muito Positiva,My direct manger(s),Very likely,Somewhat likely,Somewhat likely,3.0,7.5,1.5,2.0,10,4,8,1,2,9,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2678,1964,Feminino,More than 5 years,Manufacturing,Managers - Specialist Managers,Entre 5 e 19,Single person,Metropolitana,100% - I spent all of my time remote working,80%,Menos de 10% do meu tempo,50% - Cerca de metade do meu tempo,50% - Cerca de metade do meu tempo,Sim,Não,,,Sim,90%,Nem concordo nem discordo,Nem concordo nem discordo,Concordo em parte,Concordo em parte,Neutra,Concordo totalmente,Concordo em parte,Concordo em parte,Concordo totalmente,Concordo totalmente,Discordo totalmente,Nem concordo nem discordo,Neutra,My direct manger(s),Neither unlikely or likely,Neither unlikely or likely,Neither unlikely or likely,3.0,8.0,1.0,4.0,8,0,10,2,3,9,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2679,1996,Masculino,More than 5 years,Wholesale Trade,"Technicians and trades workers - Engineering, ICT and Science Technicians",Entre 5 e 19,Casal com filhos dependentes,Metropolitana,50% - Passei cerca de metade do meu tempo trabalhando remotamente,50% - Cerca de metade do meu tempo,50% - Passei cerca de metade do meu tempo trabalhando remotamente,50% - Cerca de metade do meu tempo,50% - Cerca de metade do meu tempo,Não,Sim,50% - Cerca de metade do meu tempo,50% - Cerca de metade do meu tempo,Unsure,,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Neutra,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Neutra,Senior leadership,Neither unlikely or likely,Neither unlikely or likely,Neither unlikely or likely,1.0,8.0,2.0,8.0,5,1,8,4,6,5,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2680,1990,Feminino,Between 1 and 5 years,Financial and Insurance,"Managers - Chief Executives, General Managers and Legislators",Entre 20 e 199,Single person,Regional,40%,40%,30%,30%,20%,Sim,Sim,30%,20%,Sim,20%,Concordo totalmente,Concordo em parte,Concordo totalmente,Concordo em parte,Positiva,Concordo em parte,Concordo totalmente,Concordo em parte,Concordo totalmente,Concordo totalmente,Concordo em parte,Concordo em parte,Muito Positiva,My direct manger(s),Somewhat likely,Very likely,Somewhat likely,4.0,6.0,3.0,4.0,7,4,4,4,4,8,Sim,,,,,,,,,,,,,,,,,,,,,,,,,
2681,1993,Feminino,Between 1 and 5 years,Wholesale Trade,"Managers - Chief Executives, General Managers and Legislators",Entre 20 e 199,Casal com filhos dependentes,Metropolitana,100% - I spent all of my time remote working,100% - Todo o meu tempo,100% - I spent all of my time remote working,100% - Todo o meu tempo,100% - Todo o meu tempo,Sim,Não,,,Unsure,,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Neutra,Concordo totalmente,Nem concordo nem discordo,Concordo totalmente,Concordo totalmente,Concordo totalmente,Discordo totalmente,Discordo totalmente,Muito Positiva,They are about the same,Somewhat unlikely,Very unlikely,Very unlikely,2.0,8.0,2.0,3.0,9,0,8,2,5,9,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2682,1996,Feminino,Between 1 and 5 years,Arts and Recreation,"Managers - Hospitality, Retail and Service Managers",Entre 20 e 199,Group household,Metropolitana,50% - Passei cerca de metade do meu tempo trabalhando remotamente,70%,40%,50% - Cerca de metade do meu tempo,50% - Cerca de metade do meu tempo,Sim,Sim,50% - Cerca de metade do meu tempo,70%,Unsure,,Concordo em parte,Concordo em parte,Concordo totalmente,Concordo em parte,Muito Positiva,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Concordo totalmente,Discordo em parte,Concordo totalmente,Muito Positiva,They are about the same,Very likely,Very likely,Very likely,1.0,8.0,4.0,3.0,8,0,8,3,5,8,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2683,1988,Feminino,Between 1 and 5 years,"Professional, Scientific and Technical","Professionals - Business, Human Resource and Marketing Professionals",More than 200,Casal com filhos dependentes,Metropolitana,100% - I spent all of my time remote working,100% - Todo o meu tempo,100% - I spent all of my time remote working,100% - Todo o meu tempo,80%,Sim,Não,,,Não,,Discordo totalmente,Discordo totalmente,Discordo totalmente,Discordo em parte,Muito Positiva,Discordo totalmente,Discordo totalmente,Discordo em parte,Discordo totalmente,Discordo totalmente,Nem concordo nem discordo,Discordo em parte,Positiva,They are about the same,Neither unlikely or likely,Neither unlikely or likely,Neither unlikely or likely,3.0,7.0,2.0,5.0,7,1,7,2,7,7,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2684,2001,Feminino,Between 6 and 12 months,Financial and Insurance,"Professionals - Design, Engineering, Science and Transport Professionals",Entre 20 e 199,Single person,Metropolitana,20%,10%,20%,20%,30%,Sim,Sim,20%,30%,Sim,30%,Discordo em parte,Discordo em parte,Nem concordo nem discordo,Nem concordo nem discordo,Positiva,Nem concordo nem discordo,Nem concordo nem discordo,Concordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,Nem concordo nem discordo,Neutra,Senior leadership,Neither unlikely or likely,Neither unlikely or likely,Somewhat unlikely,1.0,10.0,3.0,3.0,7,1,10,2,3,8,Sim,,,,,,,,,,,,,,,,,,,,,,,,,
2685,1974,Feminino,Between 1 and 5 years,Administrative and Support,Clerical and administrative workers - Personal Assistants and Secretaries,More than 200,One parent family with dependent children,Metropolitana,90%,100% - Todo o meu tempo,80%,100% - Todo o meu tempo,100% - Todo o meu tempo,Não,Sim,10%,Menos de 10% do meu tempo,Unsure,,Concordo totalmente,Concordo em parte,Concordo totalmente,Discordo em parte,Muito Positiva,Concordo em parte,Concordo em parte,Concordo em parte,Concordo totalmente,Concordo em parte,Discordo em parte,Concordo em parte,Muito Positiva,My direct manger(s),Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,2.0,7.0,5.0,2.0,8,0,7,4,5,8,Sim,,,,,,,,,,,,,,,,,,,,,,,,,
2686,1968,Masculino,Between 1 and 5 years,Other Services,Sales workers - Sales Assistants and Salespersons,More than 200,Casal sem filhos dependentes,Metropolitana,70%,50% - Cerca de metade do meu tempo,30%,80%,50% - Cerca de metade do meu tempo,Sim,Sim,20%,50% - Cerca de metade do meu tempo,Sim,70%,Concordo em parte,Nem concordo nem discordo,Discordo em parte,Discordo totalmente,Positiva,Discordo em parte,Discordo em parte,Concordo em parte,Concordo em parte,Discordo totalmente,Concordo em parte,Concordo totalmente,Muito Negativa,My direct manger(s),Neither unlikely or likely,Somewhat likely,Somewhat unlikely,2.0,9.0,3.0,3.0,7,1,7,3,5,8,Sim,,,,,,,,,,,,,,,,,,,,,,,,,
2687,1993,Feminino,Between 6 and 12 months,Retail Trade,Clerical and administrative workers - Clerical and Office Support Workers,More than 200,Casal sem filhos dependentes,Metropolitana,100% - I spent all of my time remote working,100% - Todo o meu tempo,80%,90%,80%,Sim,Sim,90%,100% - Todo o meu tempo,Não,,Concordo totalmente,Concordo totalmente,Concordo totalmente,Discordo totalmente,Muito Positiva,Concordo em parte,Concordo totalmente,Concordo em parte,Nem concordo nem discordo,Concordo em parte,Discordo totalmente,Concordo em parte,Neutra,They are about the same,Neither unlikely or likely,Somewhat unlikely,Somewhat unlikely,1.0,8.0,3.0,5.0,7,0.5,7,4,5.5,7,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2688,1975,Feminino,Between 1 and 5 years,Arts and Recreation,Managers - Specialist Managers,More than 200,Other one family household,Metropolitana,100% - I spent all of my time remote working,100% - Todo o meu tempo,100% - I spent all of my time remote working,100% - Todo o meu tempo,100% - Todo o meu tempo,Sim,Sim,10%,Menos de 10% do meu tempo,Sim,60%,Discordo em parte,Concordo totalmente,Discordo em parte,Concordo em parte,Negativa,Concordo totalmente,Concordo em parte,Concordo totalmente,Concordo totalmente,Concordo em parte,Discordo em parte,Concordo em parte,Positiva,My direct manger(s),Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,4.0,12.0,0.0,3.0,5,1,10,4,4,5,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2689,1988,Feminino,Between 1 and 5 years,Education and Training,Managers - Specialist Managers,More than 200,Casal com filhos dependentes,Metropolitana,20%,20%,20%,20%,Menos de 10% do meu tempo,Sim,Sim,20%,10%,Sim,30%,Nem concordo nem discordo,Discordo em parte,Nem concordo nem discordo,Concordo em parte,Negativa,Nem concordo nem discordo,Nem concordo nem discordo,Concordo em parte,Nem concordo nem discordo,Discordo em parte,Concordo em parte,Concordo em parte,Negativa,They are about the same,Neither unlikely or likely,Somewhat unlikely,Neither unlikely or likely,5.0,8.0,2.0,2.0,7,6,8,2,1,7,Sim,,,,,,,,,,,,,,,,,,,,,,,,,
2690,1990,Masculino,Between 1 and 5 years,Manufacturing,Technicians and trades workers - Automotive and Engineering Trades Workers,Entre 20 e 199,Single person,Metropolitana,50% - Passei cerca de metade do meu tempo trabalhando remotamente,50% - Cerca de metade do meu tempo,50% - Passei cerca de metade do meu tempo trabalhando remotamente,50% - Cerca de metade do meu tempo,50% - Cerca de metade do meu tempo,Sim,Sim,20%,Menos de 10% do meu tempo,Sim,20%,Nem concordo nem discordo,Concordo em parte,Concordo em parte,Concordo totalmente,Neutra,Concordo em parte,Nem concordo nem discordo,Discordo em parte,Nem concordo nem discordo,Concordo totalmente,Discordo totalmente,Discordo em parte,Muito Positiva,My direct manger(s),Very unlikely,Very unlikely,Very unlikely,3.0,8.0,3.0,1.0,9,0,9,3,4,8,Sim,,,,,,,,,,,,,,,,,,,,,,,,,
2691,1991,Feminino,More than 5 years,Other Services,Labourers - Factory Process Workers,More than 200,Multiple family household,Regional,Menos de 10% do meu tempo,Eu não teria preferido trabalhar remotamente,Menos de 10% do meu tempo,Eu não teria preferido trabalhar remotamente,Eu preferiria não trabalhar remotamente,Sim,Sim,Menos de 10% do meu tempo,Menos de 10% do meu tempo,Sim,50% - Cerca de metade do meu tempo,Discordo totalmente,Discordo totalmente,Discordo totalmente,Nem concordo nem discordo,Muito Negativa,Discordo totalmente,Nem concordo nem discordo,Nem concordo nem discordo,Nem concordo nem discordo,Concordo em parte,Concordo em parte,Concordo totalmente,Muito Positiva,Senior leadership,Somewhat unlikely,Somewhat likely,Very unlikely,2.0,9.0,5.0,3.0,5,3,9,5,2,5,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2692,2000,Masculino,Between 1 and 5 years,"Professional, Scientific and Technical","Professionals - Design, Engineering, Science and Transport Professionals",More than 200,Casal com filhos dependentes,Metropolitana,90%,70%,70%,90%,60%,Sim,Sim,80%,60%,Sim,30%,Concordo em parte,Concordo totalmente,Concordo em parte,Concordo em parte,Positiva,Concordo em parte,Concordo totalmente,Nem concordo nem discordo,Nem concordo nem discordo,Concordo em parte,Concordo em parte,Nem concordo nem discordo,Positiva,My direct manger(s),Neither unlikely or likely,Somewhat likely,Very likely,3.0,2.0,3.0,5.0,11,2,6,2,2,12,Sim,,,,,,,,,,,,,,,,,,,,,,,,,
2693,1988,Feminino,More than 5 years,Financial and Insurance,Clerical and administrative workers - Clerical and Office Support Workers,More than 200,One parent family with dependent children,Metropolitana,Menos de 10% do meu tempo,Menos de 10% do meu tempo,Menos de 10% do meu tempo,Menos de 10% do meu tempo,Menos de 10% do meu tempo,Sim,Sim,Menos de 10% do meu tempo,Menos de 10% do meu tempo,Sim,Menos de 10% do meu tempo,Concordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,Positiva,Concordo em parte,Concordo em parte,Nem concordo nem discordo,Concordo em parte,Discordo em parte,Concordo em parte,Nem concordo nem discordo,Positiva,They are about the same,Somewhat likely,Somewhat likely,Somewhat likely,1.0,9.0,2.0,5.0,7,0.5,9,2.5,5,7,Não,,,,,,,,,,,,,,,,,,,,,,,,,
2694,1990,Feminino,Between 1 and 5 years,"Professional, Scientific and Technical","Professionals - Legal, Social and Welfare Professionals",More than 200,Casal sem filhos dependentes,Metropolitana,90%,90%,20%,40%,30%,Sim,Sim,Menos de 10% do meu tempo,Menos de 10% do meu tempo,Sim,60%,Concordo totalmente,Concordo em parte,Concordo totalmente,Concordo totalmente,Muito Positiva,Concordo em parte,Discordo em parte,Concordo em parte,Concordo em parte,Concordo em parte,Nem concordo nem discordo,Discordo totalmente,Muito Positiva,They are about the same,Neither unlikely or likely,Neither unlikely or likely,Neither unlikely or likely,1.0,9.0,3.0,2.0,9,0.5,10,3,1.5,9,Não,,,,,,,,,,,,,,,,,,,,,,,,,
